observation_id,scientific_name,condition_ba,observation_url,photo_id,photo_url,license_code,attribution,observed_on,latitude,longitude,local_path,folder_name,common_name
381777290,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/381777290,698590434,https://inaturalist-open-data.s3.amazonaws.com/photos/698590434/medium.jpg,cc-by-nc,"(c) A Emmerson, some rights reserved (CC BY-NC)",2026-06-30,43.41225,-2.9605083333,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_381777290_photo_698590434.jpg,Ligustrum_lucidum,Ligustro
381673062,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/381673062,698399562,https://inaturalist-open-data.s3.amazonaws.com/photos/698399562/medium.jpg,cc-by-nc,"(c) bobthebob101, some rights reserved (CC BY-NC)",2026-07-14,30.2432292883,-97.7452136206,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_381673062_photo_698399562.jpg,Ligustrum_lucidum,Ligustro
381655213,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/381655213,698361699,https://inaturalist-open-data.s3.amazonaws.com/photos/698361699/medium.jpg,cc-by-nc,"(c) Claudia Fernández Bagan, some rights reserved (CC BY-NC)",2026-07-15,41.5451695,1.8913371,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_381655213_photo_698361699.jpg,Ligustrum_lucidum,Ligustro
381424883,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/381424883,697915636,https://inaturalist-open-data.s3.amazonaws.com/photos/697915636/medium.jpg,cc-by-nc,"(c) nycoastie, some rights reserved (CC BY-NC)",2026-07-14,30.4474239349,-97.7803421021,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_381424883_photo_697915636.jpg,Ligustrum_lucidum,Ligustro
381393308,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/381393308,697853766,https://inaturalist-open-data.s3.amazonaws.com/photos/697853766/medium.jpg,cc-by-nc,"(c) Albany, some rights reserved (CC BY-NC)",2026-07-14,-25.4599638889,-49.2522861111,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_381393308_photo_697853766.jpg,Ligustrum_lucidum,Ligustro
381340650,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/381340650,697752229,https://inaturalist-open-data.s3.amazonaws.com/photos/697752229/medium.jpg,cc-by-nc,"(c) fionabbbbbbbbbbbb, some rights reserved (CC BY-NC)",2026-07-12,32.9814722222,-96.7197111111,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_381340650_photo_697752229.jpg,Ligustrum_lucidum,Ligustro
381339530,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/381339530,697749905,https://inaturalist-open-data.s3.amazonaws.com/photos/697749905/medium.jpg,cc-by-nc,"(c) barefootz, some rights reserved (CC BY-NC)",2026-07-11,28.7850641,-81.2873525,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_381339530_photo_697749905.jpg,Ligustrum_lucidum,Ligustro
381337330,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/381337330,697743515,https://inaturalist-open-data.s3.amazonaws.com/photos/697743515/medium.jpg,cc-by-nc,"(c) Floyd E. Hayes, some rights reserved (CC BY-NC)",2026-07-12,41.6875361111,44.8023416667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_381337330_photo_697743515.jpg,Ligustrum_lucidum,Ligustro
381278460,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/381278460,697632810,https://inaturalist-open-data.s3.amazonaws.com/photos/697632810/medium.jpg,cc-by-nc,"(c) Di, some rights reserved (CC BY-NC)",2026-07-12,44.8391583333,13.833015,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_381278460_photo_697632810.jpg,Ligustrum_lucidum,Ligustro
381253446,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/381253446,697581122,https://inaturalist-open-data.s3.amazonaws.com/photos/697581122/medium.jpg,cc-by-nc,"(c) Jeff McIntyre, some rights reserved (CC BY-NC)",2026-07-13,30.4622991256,-97.6152200501,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_381253446_photo_697581122.jpg,Ligustrum_lucidum,Ligustro
381232633,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/381232633,697542875,https://inaturalist-open-data.s3.amazonaws.com/photos/697542875/medium.jpg,cc-by-nc,"(c) Aidan Daley, some rights reserved (CC BY-NC)",2026-07-11,34.0449416667,-117.8985283333,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_381232633_photo_697542875.jpg,Ligustrum_lucidum,Ligustro
381232166,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/381232166,697541648,https://inaturalist-open-data.s3.amazonaws.com/photos/697541648/medium.jpg,cc-by-nc,"(c) Aidan Daley, some rights reserved (CC BY-NC)",2026-07-11,34.0449416667,-117.8985283333,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_381232166_photo_697541648.jpg,Ligustrum_lucidum,Ligustro
381225979,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/381225979,697529398,https://inaturalist-open-data.s3.amazonaws.com/photos/697529398/medium.jpg,cc-by-nc,"(c) taro-bow, some rights reserved (CC BY-NC)",2026-07-09,33.5975477164,130.2166511721,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_381225979_photo_697529398.jpg,Ligustrum_lucidum,Ligustro
381201717,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/381201717,697481699,https://inaturalist-open-data.s3.amazonaws.com/photos/697481699/medium.jpg,cc-by-nc,"(c) lunamoon14, some rights reserved (CC BY-NC)",2026-07-01,-26.7114447,152.80654747,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_381201717_photo_697481699.jpg,Ligustrum_lucidum,Ligustro
381117244,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/381117244,697316912,https://inaturalist-open-data.s3.amazonaws.com/photos/697316912/medium.jpg,cc-by-nc,"(c) Vincent Terracina, some rights reserved (CC BY-NC)",2026-07-13,30.2459373454,-97.8440307769,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_381117244_photo_697316912.jpg,Ligustrum_lucidum,Ligustro
380999909,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/380999909,697096034,https://inaturalist-open-data.s3.amazonaws.com/photos/697096034/medium.jpg,cc-by-nc,"(c) Cynthia Sechrest, some rights reserved (CC BY-NC)",2026-07-05,30.248307826,-97.743408719,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_380999909_photo_697096034.jpg,Ligustrum_lucidum,Ligustro
380999525,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/380999525,697095360,https://inaturalist-open-data.s3.amazonaws.com/photos/697095360/medium.jpg,cc-by-nc,"(c) Cynthia Sechrest, some rights reserved (CC BY-NC)",2026-06-25,30.2483056827,-97.7433979927,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_380999525_photo_697095360.jpg,Ligustrum_lucidum,Ligustro
380926742,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/380926742,696951688,https://inaturalist-open-data.s3.amazonaws.com/photos/696951688/medium.jpg,cc-by-nc,"(c) wevilbee, some rights reserved (CC BY-NC)",2026-07-13,-33.7738133333,150.9980316667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_380926742_photo_696951688.jpg,Ligustrum_lucidum,Ligustro
380766098,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/380766098,696635302,https://inaturalist-open-data.s3.amazonaws.com/photos/696635302/medium.jpg,cc-by-nc,"(c) Jimmy Davis, some rights reserved (CC BY-NC)",2026-07-12,31.7112943177,-81.91464939,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_380766098_photo_696635302.jpg,Ligustrum_lucidum,Ligustro
380751516,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/380751516,696607864,https://inaturalist-open-data.s3.amazonaws.com/photos/696607864/medium.jpg,cc-by-nc-sa,"(c) Jean H., some rights reserved (CC BY-NC-SA)",2026-07-12,33.0803888889,-96.7895166667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_380751516_photo_696607864.jpg,Ligustrum_lucidum,Ligustro
380715922,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/380715922,696541241,https://inaturalist-open-data.s3.amazonaws.com/photos/696541241/medium.jpg,cc-by-nc,"(c) big60wattfirefly, some rights reserved (CC BY-NC)",2026-07-12,29.822004403,-94.6645683108,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_380715922_photo_696541241.jpg,Ligustrum_lucidum,Ligustro
380685916,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/380685916,696663259,https://inaturalist-open-data.s3.amazonaws.com/photos/696663259/medium.jpg,cc-by-nc,"(c) calovin, some rights reserved (CC BY-NC)",2026-07-12,32.8312759399,-96.9537353516,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_380685916_photo_696663259.jpg,Ligustrum_lucidum,Ligustro
380601998,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/380601998,696322956,https://inaturalist-open-data.s3.amazonaws.com/photos/696322956/medium.jpg,cc-by-nc,"(c) bhunganelihle, some rights reserved (CC BY-NC)",2026-07-12,-26.2885060932,27.8417134899,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_380601998_photo_696322956.jpg,Ligustrum_lucidum,Ligustro
380524035,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/380524035,696173005,https://inaturalist-open-data.s3.amazonaws.com/photos/696173005/medium.jpg,cc-by-nc,"(c) jwse, some rights reserved (CC BY-NC)",2026-06-17,30.1481422513,-96.2508220084,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_380524035_photo_696173005.jpg,Ligustrum_lucidum,Ligustro
380494475,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/380494475,696113581,https://inaturalist-open-data.s3.amazonaws.com/photos/696113581/medium.jpg,cc-by-nc,"(c) Sam Johnston, some rights reserved (CC BY-NC)",2026-07-11,33.6412094863,-117.6907249616,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_380494475_photo_696113581.jpg,Ligustrum_lucidum,Ligustro
380282243,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/380282243,695711903,https://inaturalist-open-data.s3.amazonaws.com/photos/695711903/medium.jpg,cc-by-nc,"(c) redeyedrana, some rights reserved (CC BY-NC)",2026-07-10,34.5168214739,-82.6610660926,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_380282243_photo_695711903.jpg,Ligustrum_lucidum,Ligustro
380238219,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/380238219,695627784,https://inaturalist-open-data.s3.amazonaws.com/photos/695627784/medium.jpg,cc-by-nc,"(c) Mel, some rights reserved (CC BY-NC)",2026-07-11,-37.814041592,175.3260452673,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_380238219_photo_695627784.jpg,Ligustrum_lucidum,Ligustro
380220505,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/380220505,695593754,https://inaturalist-open-data.s3.amazonaws.com/photos/695593754/medium.jpg,cc-by-nc,"(c) bursar, some rights reserved (CC BY-NC)",2026-07-11,-33.8791866667,151.0130083333,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_380220505_photo_695593754.jpg,Ligustrum_lucidum,Ligustro
380184661,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/380184661,695522817,https://inaturalist-open-data.s3.amazonaws.com/photos/695522817/medium.jpg,cc-by-nc,"(c) Phoenix, some rights reserved (CC BY-NC)",2026-07-09,-37.7464972151,176.1549767699,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_380184661_photo_695522817.jpg,Ligustrum_lucidum,Ligustro
380176564,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/380176564,695505989,https://inaturalist-open-data.s3.amazonaws.com/photos/695505989/medium.jpg,cc-by-nc,"(c) ahmadhammad, some rights reserved (CC BY-NC)",2026-07-11,31.9910738816,35.9356214918,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_380176564_photo_695505989.jpg,Ligustrum_lucidum,Ligustro
380111063,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/380111063,695375156,https://inaturalist-open-data.s3.amazonaws.com/photos/695375156/medium.jpg,cc-by-nc,"(c) Alexander Stewart, some rights reserved (CC BY-NC)",2026-07-10,35.768709192,-78.7097793946,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_380111063_photo_695375156.jpg,Ligustrum_lucidum,Ligustro
380103468,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/380103468,695360424,https://inaturalist-open-data.s3.amazonaws.com/photos/695360424/medium.jpg,cc-by-nc,"(c) Jordan Shepard, some rights reserved (CC BY-NC)",2026-07-10,-34.0013835749,18.4440923135,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_380103468_photo_695360424.jpg,Ligustrum_lucidum,Ligustro
380075652,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/380075652,695304966,https://inaturalist-open-data.s3.amazonaws.com/photos/695304966/medium.jpg,cc-by-nc,"(c) smajors, some rights reserved (CC BY-NC)",2026-07-10,29.4944719878,-98.4452081291,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_380075652_photo_695304966.jpg,Ligustrum_lucidum,Ligustro
379917751,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/379917751,694999897,https://inaturalist-open-data.s3.amazonaws.com/photos/694999897/medium.jpg,cc-by-nc,"(c) mark_smale, some rights reserved (CC BY-NC)",2026-07-10,-38.1541027778,175.6936805556,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_379917751_photo_694999897.jpg,Ligustrum_lucidum,Ligustro
379881316,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/379881316,694927845,https://inaturalist-open-data.s3.amazonaws.com/photos/694927845/medium.jpg,cc-by-nc,"(c) spaghetti2024, some rights reserved (CC BY-NC)",2026-07-10,-27.5563486904,151.9859793665,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_379881316_photo_694927845.jpg,Ligustrum_lucidum,Ligustro
379800274,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/379800274,694767617,https://inaturalist-open-data.s3.amazonaws.com/photos/694767617/medium.jpg,cc-by-nc,"(c) joescience1, some rights reserved (CC BY-NC)",2026-07-09,-24.7911133333,-65.4009866667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_379800274_photo_694767617.jpg,Ligustrum_lucidum,Ligustro
379741502,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/379741502,694656498,https://inaturalist-open-data.s3.amazonaws.com/photos/694656498/medium.jpg,cc-by-nc,"(c) Andy Galeas, some rights reserved (CC BY-NC)",2026-07-08,32.7076179627,-96.9039153641,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_379741502_photo_694656498.jpg,Ligustrum_lucidum,Ligustro
379611353,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/379611353,694405105,https://inaturalist-open-data.s3.amazonaws.com/photos/694405105/medium.jpg,cc-by-nc,"(c) Yury Kvach, some rights reserved (CC BY-NC)",2026-07-09,45.8192100522,4.7587013244,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_379611353_photo_694405105.jpg,Ligustrum_lucidum,Ligustro
379577669,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/379577669,694338800,https://inaturalist-open-data.s3.amazonaws.com/photos/694338800/medium.jpg,cc-by-nc,"(c) ryanbushplants, some rights reserved (CC BY-NC)",2026-07-03,-27.0527754,152.7687587,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_379577669_photo_694338800.jpg,Ligustrum_lucidum,Ligustro
379370893,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/379370893,693942271,https://inaturalist-open-data.s3.amazonaws.com/photos/693942271/medium.jpg,cc0,no rights reserved,2026-07-07,34.7772629997,-82.3523026,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_379370893_photo_693942271.jpg,Ligustrum_lucidum,Ligustro
379362593,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/379362593,693927262,https://inaturalist-open-data.s3.amazonaws.com/photos/693927262/medium.jpg,cc-by-nc,"(c) Kirsten Bubier, some rights reserved (CC BY-NC)",2026-06-27,30.1426641261,-95.4697148207,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_379362593_photo_693927262.jpg,Ligustrum_lucidum,Ligustro
379296548,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/379296548,693800254,https://inaturalist-open-data.s3.amazonaws.com/photos/693800254/medium.jpg,cc-by-nc,"(c) Jasper Bird, some rights reserved (CC BY-NC)",2026-07-06,32.6414604167,-96.893898,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_379296548_photo_693800254.jpg,Ligustrum_lucidum,Ligustro
379045330,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/379045330,693312548,https://inaturalist-open-data.s3.amazonaws.com/photos/693312548/medium.jpg,cc-by-nc,"(c) cfield525, some rights reserved (CC BY-NC)",2026-07-05,33.490425,-81.9847944444,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_379045330_photo_693312548.jpg,Ligustrum_lucidum,Ligustro
378981464,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/378981464,693189195,https://inaturalist-open-data.s3.amazonaws.com/photos/693189195/medium.jpg,cc-by,"(c) Angus Campbell, some rights reserved (CC BY)",2026-07-07,-36.8593316667,174.855835,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_378981464_photo_693189195.jpg,Ligustrum_lucidum,Ligustro
378769287,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/378769287,692772665,https://inaturalist-open-data.s3.amazonaws.com/photos/692772665/medium.jpg,cc-by-nc,"(c) kmartinez48, some rights reserved (CC BY-NC)",2025-12-28,32.8053608455,-96.9990760628,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_378769287_photo_692772665.jpg,Ligustrum_lucidum,Ligustro
378707410,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/378707410,692636341,https://inaturalist-open-data.s3.amazonaws.com/photos/692636341/medium.jpg,cc-by-nc,"(c) celmisia, some rights reserved (CC BY-NC)",2026-07-06,35.5753061117,140.2283966667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_378707410_photo_692636341.jpg,Ligustrum_lucidum,Ligustro
378692901,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/378692901,692629694,https://inaturalist-open-data.s3.amazonaws.com/photos/692629694/medium.jpg,cc-by-nc,"(c) Nicola Rosin, some rights reserved (CC BY-NC)",2026-07-06,45.7604365144,11.7236086261,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_378692901_photo_692629694.jpg,Ligustrum_lucidum,Ligustro
378566939,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/378566939,692383380,https://inaturalist-open-data.s3.amazonaws.com/photos/692383380/medium.jpg,cc-by-nc,"(c) pwhou, some rights reserved (CC BY-NC)",2026-07-05,30.3982989866,-97.6852231064,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_378566939_photo_692383380.jpg,Ligustrum_lucidum,Ligustro
378529879,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/378529879,692311563,https://inaturalist-open-data.s3.amazonaws.com/photos/692311563/medium.jpg,cc-by-nc,"(c) owenkhan, some rights reserved (CC BY-NC)",2026-05-22,-37.7983824956,175.3109945545,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_378529879_photo_692311563.jpg,Ligustrum_lucidum,Ligustro
378516101,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/378516101,692235892,https://inaturalist-open-data.s3.amazonaws.com/photos/692235892/medium.jpg,cc-by-nc,"(c) Кузьма, some rights reserved (CC BY-NC)",2026-07-04,32.9934989,-96.7018691,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_378516101_photo_692235892.jpg,Ligustrum_lucidum,Ligustro
378405281,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/378405281,692073650,https://inaturalist-open-data.s3.amazonaws.com/photos/692073650/medium.jpg,cc-by-nc,"(c) sschiereck, some rights reserved (CC BY-NC)",2026-07-04,29.8782166667,-97.9383383333,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_378405281_photo_692073650.jpg,Ligustrum_lucidum,Ligustro
378312057,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/378312057,691898846,https://inaturalist-open-data.s3.amazonaws.com/photos/691898846/medium.jpg,cc-by-nc,"(c) Michael R. Mahoney, some rights reserved (CC BY-NC)",2026-07-05,-33.9065316847,150.9243355151,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_378312057_photo_691898846.jpg,Ligustrum_lucidum,Ligustro
378279708,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/378279708,691835530,https://inaturalist-open-data.s3.amazonaws.com/photos/691835530/medium.jpg,cc-by-nc,"(c) D Burke, some rights reserved (CC BY-NC)",2026-07-04,33.062803,-96.6666283997,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_378279708_photo_691835530.jpg,Ligustrum_lucidum,Ligustro
378273689,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/378273689,691822726,https://inaturalist-open-data.s3.amazonaws.com/photos/691822726/medium.jpg,cc-by-nc,"(c) hawkdoc, some rights reserved (CC BY-NC)",2026-07-04,-35.8154252455,174.5062218061,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_378273689_photo_691822726.jpg,Ligustrum_lucidum,Ligustro
378242997,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/378242997,691761747,https://inaturalist-open-data.s3.amazonaws.com/photos/691761747/medium.jpg,cc-by,"(c) Jackie T, some rights reserved (CC BY)",2026-07-04,29.8787762773,-97.9384988174,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_378242997_photo_691761747.jpg,Ligustrum_lucidum,Ligustro
378242320,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/378242320,691760181,https://inaturalist-open-data.s3.amazonaws.com/photos/691760181/medium.jpg,cc-by-nc,"(c) mazazz, some rights reserved (CC BY-NC)",2026-07-05,-38.0086706088,175.3210647404,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_378242320_photo_691760181.jpg,Ligustrum_lucidum,Ligustro
378163061,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/378163061,691607223,https://inaturalist-open-data.s3.amazonaws.com/photos/691607223/medium.jpg,cc-by-nc,"(c) Karina Harrison-Wilde, some rights reserved (CC BY-NC)",2026-06-10,-35.2275419268,173.9624104424,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_378163061_photo_691607223.jpg,Ligustrum_lucidum,Ligustro
378147914,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/378147914,691565869,https://inaturalist-open-data.s3.amazonaws.com/photos/691565869/medium.jpg,cc-by-nc,"(c) Conrad Barberton, some rights reserved (CC BY-NC)",2026-07-04,-25.6968166667,28.2879388889,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_378147914_photo_691565869.jpg,Ligustrum_lucidum,Ligustro
378075198,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/378075198,691438707,https://inaturalist-open-data.s3.amazonaws.com/photos/691438707/medium.jpg,cc-by-nc,"(c) penguin-enthusiast, some rights reserved (CC BY-NC)",2026-07-04,30.2105863864,-97.8631228812,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_378075198_photo_691438707.jpg,Ligustrum_lucidum,Ligustro
378026497,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/378026497,691346876,https://inaturalist-open-data.s3.amazonaws.com/photos/691346876/medium.jpg,cc-by-nc,"(c) coilp, some rights reserved (CC BY-NC)",2026-05-16,32.8947859515,-96.7745531307,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_378026497_photo_691346876.jpg,Ligustrum_lucidum,Ligustro
377981673,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/377981673,691262076,https://inaturalist-open-data.s3.amazonaws.com/photos/691262076/medium.jpg,cc-by-nc,"(c) sharon-nz, some rights reserved (CC BY-NC)",2026-07-04,-36.8600144596,174.6485920078,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_377981673_photo_691262076.jpg,Ligustrum_lucidum,Ligustro
377858616,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/377858616,691023360,https://inaturalist-open-data.s3.amazonaws.com/photos/691023360/medium.jpg,cc-by-nc,"(c) Charlie, some rights reserved (CC BY-NC)",2026-07-04,-36.7522183333,174.6418983333,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_377858616_photo_691023360.jpg,Ligustrum_lucidum,Ligustro
377856387,Ligustrum lucidum,Exótica,https://www.inaturalist.org/observations/377856387,691020296,https://inaturalist-open-data.s3.amazonaws.com/photos/691020296/medium.jpg,cc-by-nc,"(c) Guilherme Perrud, some rights reserved (CC BY-NC)",2026-07-03,-25.5409648,-54.5505153,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Ligustrum_lucidum/obs_377856387_photo_691020296.jpg,Ligustrum_lucidum,Ligustro
